key,parent_key,text,type,nb_players
,,Bois $ gorgées si tu as des poils visibles entre tes sourcils,25,0
,,Bois $ gorgées si tu as déjà fait entrer en contact un instrument de musique avec ton anus,25,0
,,"Bois $ gorgées si tu as déjà tapé ""glory hole"" dans une barre de recherche",25,0
,,Bois $ gorgées si la chasse d'eau a déjà été inefficace face à l'une de tes plus belles pêches,25,0
,,Bois $ gorgées si tu as déjà appelé tes copains pour qu'ils te voient péter sous l'eau,25,0
,,Bois $ gorgées si tu as déjà dormi par terre alors qu'un lit était disponible à moins de 20m,25,0
,,Bois $ gorgées si tu as déjà envoyé des photos de ton caca,25,0
,,Bois $ gorgées si tu as déjà reçu des photos de caca,25,0
,,Bois $ gorgées si tu as déjà mis le feu à une balle de ping pong entourée d'aluminium,25,0
,,Bois $ gorgées si tu as déjà mis un mentos dans une bouteille de coca,25,0
,,"Bois $ gorgées si tu as déjà eu une petite trace apparente de flotte sur le derrière du pantalon, celle qui apparaît quand tu te retiens trop longtemps de chier",25,0
,,Bois $ gorgées si tu as déjà dû jeter une capote parce-que tu l'avais déroulée à l'envers,25,0
,,Bois $ gorgées si tu as déjà touché la bite d'un pote de manière amicale,25,0
,,Bois $ gorgées si tu as déjà pincé les tétons de quelqu'un pour l'agresser,25,0
,,"Bois $ gorgées si tu as déjà enfoncé ton doigt dans le cul de quelqu'un pour te défendre, dans une bagarre amicale par exemple",25,0
,,Bois $ gorgées si tu as déjà enfoncé tes doigts dans la bouche de quelqu'un pour lui tirer l'intérieur des joues,25,0
,,Bois $ gorgées si tu as déjà mis le feu à du déodorant en gaz,25,0
,,Bois $ gorgées si tu as déjà vu le caca de %s,25,1
,,Bois $ gorgées si tu as déjà entendu %s péter,25,1
,,Bois $ gorgées si tu as déjà entendu %s roter,25,1
,,Bois $ gorgées si tu as déjà vu %s faire caca,25,1
,,Bois $ gorgées si tu as déjà senti les couilles de %s,25,1
,,Bois $ gorgées si tu as déjà vomi avec %s,25,1
,,Bois $ gorgées si tu as déjà pissé avec %s côte à côte,25,1
,,Bois $ gorgées si tu as déjà pris une sonde anale là où on la prend d'habitude,25,0
,,Bois $ gorgées si tu t'es déjà tapé derrière la tête pour décoller quelque chose sur ton front,25,0
,,"Bois $ gorgées si tu as déjà rigolé en t'entendant péter, en étant seul",25,0
,,"Bois $ gorgées si tu as mis un doigt au cul à ton partenaire sexuel, et que tu t'es senti le doigt juste après",25,0
,,"Bois $ gorgées si tu as déjà fait l'amour avec ton copain, puis tu es allée vider ton vagin, mais tu as eu quand même eu une petite fuite de sperme dans la journée",25,0
,,Bois $ gorgées si tu as déjà essayé de rentrer plus de 2 doigts dans ton vagin,25,0
,,Bois $ gorgées si tu as déjà vomi sur du vomi,25,0
,,Bois $ gorgées si tu as déjà fait un dépistage entre potes,25,0
,,Bois $ gorgées si tu es une fille et que tu as déjà coincé ou éjecté ton tampon en éternuant,25,0
,,Bois $ gorgées si tu as déjà craché dans une foule,25,0
,,Bois $ gorgées si tu as déjà baissé le pantalon de quelqu'un devant d'autres personnes,25,0
,,Bois $ gorgées si tu as déjà vu des teubes ou des schnecks sur un tchat cam comme chatroulette,25,0
,,Bois $ gorgées si tu as déjà mis un pétard dans une merde,25,0
,,Bois $ gorgées si tu as une conquête sexuelle en commun avec quelqu'un à cette table,25,0
,,"Bois $ gorgées si tu as déjà lâché le foutre de ton copain sur son ventre, depuis ton vagin",25,0
,,"Bois $ gorgées si tu as déjà craché le foutre de ton copain sur son ventre, après une fellation",25,0
,,Bois $ gorgées si tu as déjà eu mal au cul le lendemain d'une bonne sodomie,25,0
,,Bois $ gorgées si tu as fait une blague lourde depuis le début de la soirée,25,0
,,Bois $ gorgées si tu as commencé cette belle journée par une bonne grosse masturbation,25,0
,,"Bois $ gorgées si après avoir fait tendrement l'amour, tu as vidé ta shnek dans un chiotte cette année",25,0
,,"Bois $ gorgées si tu t'es abstenu de faire des préliminaires il y a moins de 2 semaines, à cause de l'odeur",25,0
,,Distribue $ gorgées si tu as déjà fait du catch entre potes,25,0
,,Distribue $ gorgées si tu as déjà fait un bisou amical sur les fesses de quelqu'un d'autre,25,0
,,Distribue $ gorgées si tu as déjà eu des fuites de règles (depuis ton vagin) dans une piscine,25,0
,,Distribue $ gorgées si tu as déjà chié dans un jardin,25,0
,,Distribue $ gorgées si tu as redoublé plusieurs fois,25,0
,,"Si tu as déjà annulé un rdv galant parce-que tu t'étais masturbé et que tu n'en avais plus envie, bois $ gorgées",25,0
,,Celui ou celle qui a sucé la plus petite bite bois $ gorgées,25,0
,,Bois $ gorgées si t'as déjà vomi à côté des chiottes,25,0
,,"Bois $ gorgées si tu aimes percer les boutons, +1 si tu aimes aussi le faire sur d'autres personnes",25,0
,,Les connards qui jouent au squash régulièrement boivent $ gorgées,25,0
,,"Bois $ gorgées si t'as déjà inspiré très fort par le nez, après être passé derrière quelqu'un aux toilettes",25,0
,,Bois $ gorgées si tu t'es déjà percé un bouton dans une cabine d'essayage,25,0
,,"%s, bois $ gorgées si t'as déjà cliqué sur une pub qui proposait un agrandissement du pénis. Sinon distribue-les",25,1
,,"%s, si tu t'es déjà cassé la gueule à vélo en étant bourré, distribue $ gorgées. Sinon bois-les",25,1
,,"%s, si tu as déjà pris l'avion pour faire un weekend alcoolique de 3 nuits au moins, distribue $ gorgées. Sinon bois-les",25,1
,,"%s, si tu as déjà pris un verre d'alcool en te levant, distribue $ gorgées. Sinon bois-les",25,1
,,Bois $ gorgées si tu t'es déjà rendu ivre uniquement avec des shooters,25,0
,,Bois $ gorgées si tu as déjà pris des ballons au protoxyde d'azote,25,0
,,Bois $ gorgées si tu t'es déjà tripoté dans les douches publiques du camping,25,0
,,Bois $ gorgées si les flics sont déjà venus chez toi pour tapage nocturne,25,0
,,"Bois $ gorgées si le même voisin t'a déjà rendu visite plus de 3 fois, parce-que ta soirée faisait trop de bruit",25,0
,,Bois $ gorgées si tu as déjà fait la fête jusqu'à midi le lendemain,25,0
,,Bois $ gorgées si tu as déjà joué au pistolet-à-eau avec de l'alcool,25,0
,,Bois $ gorgées si tu as déjà fait un concours de cul-sec,25,0
,,"Bois $ gorgées si tu as déjà atteint ton pic de créativité, en jouant à pile ou face contre un pote en tant que jeu d'alcool",25,0
,,Bois $ gorgées si tu as déjà joué à Chifoumi en tant que jeu à boire,25,0
,,"Distribue $ gorgées si tu as déjà pris un verre d'alcool en fin de soirée, sachant d'avance que c'est celui qui allait te faire vomir",25,0
