key,parent_key,text,type,nb_players
magician,,"%s, tu es le magicien ! Echange les verres des joueurs quand tu veux, ils devront s'adapter",2,1
,magician,"%s, tu n'es plus magicien",2,1
double-word,,"%s est maintenant obligé(e) de prononcer chaque mot deux fois d'affilée, ce sera $ gorgées pour pour chaque chaque manque manque",2,1
,double-word,"%s, tu peux de nouveau parler normalement",2,1
in-my-pant,,"%s doit maintenant dire ""dans mon cul"" à chaque fin de phrase. Tu bois pour chaque manque",2,1
,in-my-pant,%s n'est plus forcé de finir ses phrases dans mon cul.,2,1
grenade,,"%s, %s et %s vous êtes les grenades à fragmentation ! Chaque fois que l'un de vous finit son verre, tout le monde boit",2,3
,grenade,"%s, %s et %s, vous avez fini de répandre des gorgées à chaque fin de verre",2,3
question-other-question,,"%s, t'es obligé(e) de répondre à une question par une autre question. Tu bois pour chaque oubli",2,1
,question-other-question,"%s, tu peux répondre aux questions normalement",2,1
japanese-man,,%s t'es l'asiatique du groupe ! Reste les yeux bridés jusqu'à nouvel ordre,2,1
,japanese-man,"%s, t'es plus bridé(e) !",2,1
ventriloquist,,"%s, t'es le ventriloque ! Mets une main dans une chaussette, tu l'utiliseras pour parler. Tout manque est pénalisé d'une gorgée",2,1
,ventriloquist,"%s, tu n'es plus ventriloque !",2,1
no-teeth,,%s est le vieux briscard ! Interdiction de montrer tes dents jusqu'à nouvel ordre,2,1
,no-teeth,%s tu peux de nouveau montrer tes dents,2,1
russian-accent,,"%s, le Ruskov ! Da Da ! Garde l'accent russe jusqu'à nouvel ordre, $ gorgées à chaque manque",2,1
,russian-accent,%s n'est plus Russe,2,1
ass-licker,,"%s, tu es le bon gros lécheur de cul. À chaque fois que %s finit sa phrase, tu l'applaudis. Chaque oubli est pénalisé de $ gorgées",2,2
,ass-licker,"%s, tu peux arrêter de lécher le cul de %s",2,2
shhhhhht,,"%s, tu es la reine du silence ! À partir de maintenant, ton pouvoir est de dire ""SHHHHHT !!!!"", et tous les joueurs doivent se taire pendant 5 sec. Les oublis sont pénalisés de $ gorgées",2,1
,shhhhhht,"%s, tu n'es plus la reine du silence",2,1
coach,,"%s, tu es coach ! À n'importe quel moment, décide qui fait un éxercice physique pendant 10 secondes. Tout refus est pénalisé de $ gorgées",2,1
,coach,"%s, tu n'es plus coach",2,1
trade-places,,"%s, tu commandes la logistique ici ! Tu peux forcer deux personnes à échanger de places n'importe quand, mais tu boiras une gorgée à chaque fois ",2,1
,trade-places,"%s, tu n'es plus le chef logistique !",2,1
kamikaze,,"%s, t'es kamikaze ! Tu peux choisir de boire des gorgées quand tu veux, tu choisiras deux personnes qui en boiront autant. ""Cul sec"" ne fonctionne pas",2,3
,kamikaze,"%s, tu n'es plus kamikaze",2,3
mirror,,"%s, t'es le miroir magique ! À chaque fois que tu dois boire, tu peux répercuter l'ensemble des gorgées sur un autre joueur",2,1
,mirror,"%s, tu n'es plus le miroir magique",2,1
black-hole,,"%s, t'es le trou noir ! À chaque fois que quelqu'un doit boire, tu lui prends une gorgée",2,1
,black-hole,"%s, tu n'es plus le trou noir",2,1
dog,,"%s, bon toutou ! Quand on te donne un ordre habituellement donné à un chien, exécute-le ou bois $ gorgées. On ne peut te donner qu'un ordre toutes les 30 sec",2,1
,dog,"%s, arrête de donner la patte",2,1
trade-mouth,,"Échange de bouches ! %s, murmure à l’oreille de %s quand tu as quelque chose à dire, il/elle le dira pour toi, et inversement",2,2
,trade-mouth,"%s et %s, reprenez vos bouches !",2,2
troublion,,"%s, t'es le trublion fou ! Bois toutes les gorgées que tu es censé(e) distribuer, et inversement",2,2
,troublion,"%s, tu n'es plus trublion fou",2,2
drink-verb-forbidden,,"Il est maintenant interdit d'utiliser le verbe ""boire"" sous peine d'une gorgée !",3,0
,drink-verb-forbidden,On peut de nouveau utiliser le verbe boire,3,0
vouvoyer,,"Il faut maintenant se vouvoyer, sous peine d'une gorgée !",3,0
,vouvoyer,On peut arrêter de se vouvoyer,3,0
insult,,Il faut maintenant insulter la personne à qui l'on s'adresse,3,0
,insult,Arrêtons de s'insulter les uns les autres bordel,3,0
bad-word,,Il faut maintenant prononcer un gros mot à chaque phrase,3,0
,bad-word,On n'est plus obligé de prononcer des gros mots put*in,3,0
no-right-hand,,Interdiction de boire de la main droite,3,0
,no-right-hand,"Vous pouvez de nouveau utiliser votre main droite, pour boire",3,0
right-firstname,,"Chacun prend le prénom de la personne à sa droite, celui/celle qui se trompe boit",3,0
,right-firstname,On reprend nos prénoms !,3,0
ponctuation,,"Il faut maintenant énoncer la ponctuation (ex : ""tu bois une gorgée point"")",3,0
,ponctuation,On arrête d'énoncer la ponctuation point d'exclamation,3,0
love-you,,"Il faut maintenant finir de s'adresser à quelqu'un par ""je t'aime""",3,0
,love-you,"Plus besoin de finir ses phrases par ""je t'aime""",3,0
all-waitress,,Les filles font le service !,3,0
,all-waitress,"Les filles c'est bon, assez bossé !",3,0
no-yes,,Ni oui ni non ! Celui ou celle qui prononce l'un des deux mots boit $ gorgées jusqu'à nouvel ordre,3,0
,no-yes,Le jeu du Ni oui ni non est terminé,3,0
point-finger,,Il est maintenant interdit de pointer un joueur du doigt,3,0
,point-finger,On peut repointer les joueurs du doigt,3,0
thumb-king,,%s roi des pouces. Tu peux poser ton pouce sur la table à n'importe quel moment. Le/La dernière à t'imiter boit,3,1
,thumb-king,%s n'est plus roi des pouces,3,1
alcool-waste,,Tout gâchis d'alcool est maintenant pénalisé par $ gorgées. (Le pipi c'est du gâchis),3,0
,alcool-waste,"Plus de pénalités pour le gâchis, vous pouvez renverser vos verres et vider vos vessies",3,0
master-name,,"Tout le monde doit maintenant s'adresser à %s par ""Maître""",3,1
,master-name,%s n'est plus Maître,3,1
rule-before-drink,,%s invente une nouvelle règle,3,1
,rule-before-drink,La règle de %s n'existe plus,3,1
no-firstname,,Interdiction de s'adresser à quelqu'un par son prénom,3,0
,no-firstname,On peut de nouveau s'adresse à quelqu'un par son prénom,3,0
no-question,,Interdiction de poser des questions sous peine de $ gorgées,3,0
,no-question,On peut reposer des questions,3,0
ignore,,"Tout le monde doit ignorer %s, interdiction de regarder ce joueur ou de lui adresser la parole",3,1
,ignore,Vous pouvez arrêter d'ignorer %s,3,1
no-choose-word,,%s choisit un mot qu'il est maintenant interdit de prononcer,3,1
,no-choose-word,Le mot interdit par %s est maintenant autorisé,3,1
odd-doubled,,Les gorgées impaires sont maintenant doublées,3,0
,odd-doubled,Les gorgées impaires ne sont plus doublées,3,0
insult-right,,On doit insulter son/sa voisine de droite à chaque fois que l'on boit,3,0
,insult-right,Plus besoin d'insulter son/sa voisine de droite,3,0
replace-a-i,,"Il faut remplacer les sons ""a"" par le son ""i"" (ex : ""j'aime mon papa"" devient ""j'aime mon pipi"")",3,0
,replace-a-i,"Le son ""a"" n'est plus remplacé par ""i""",3,0
neighbors-eyes,,Les voisins n'ont plus le droit de se regarder dans les yeux,3,0
,neighbors-eyes,Les voisins peuvent se recroiser du regard,3,0
phrase-high-five,,"Quand on s'adresse à quelqu'un on doit terminer par ""tope-la"" et lui taper dans la main",3,0
,phrase-high-five,"Les ""tope-la"" ne sont plus obligatoires",3,0
grab-right,,On doit maintenant agripper son/sa voisine de droite lorsqu'on boit,3,0
,grab-right,Plus besoin de s'agripper à son/sa voisine de droite à chaque gorgée,3,0
straw,,Nouvelle règle ! Chacun doit enlever la paille imaginaire de son verre avant chaque gorgée et la remettre ensuite,3,0
,straw,Arrêtez avec vos pailles imaginaires vous avez l'air con,3,0
fuck-you,,"Nouvelle règle ! A chaque fois qu'on parle il faut terminer sa phrase par ""put*in %s tu fais chier""",3,1
,fuck-you,%s ne fait plus chier personne ! Et peut distribuer $ gorgées,3,1
freezer,,%s tu as le freezer. A chaque fois que tu t'arrêtes de bouger (discrètement) le dernier joueur à faire de même bois $ gorgées,3,1
,freezer,%s n'a plus le freezer,3,1
sniper,,"Jeu du sniper ! Discrètement, %s va faire un clin d'œil à un joueur, qui boira 2 gorgées et deviendra le sniper, ainsi de suite ..",3,1
,sniper,Jeu du sniper terminé ! Le dernier sniper en jeu boit $ gorgées,3,0
buffalo,,"Règle du buffalo ! Tout le monde NE PEUT PLUS TENIR SON VERRE avec sa main directrice, sanction : cul sec",3,0
,buffalo,Règle du buffalo terminée,3,0
yoda,,"Nouvelle règle ! Parler comme Yoda vous devez, sinon $ gorgées vous boirez !",3,0
,yoda,De parler comme Yoda vous pouvez arrêter !,3,0
sign,,"Nouvelle règle ! Chacun choisit un signe, à partir de maintenant chaque joueur devra faire le signe de la personne à qui il / elle s'adresse !",3,0
,sign,On arrête de signer !,3,0
library-time,,Tout le monde à la bibliothèque ! On chuchote ou on boit $ gorgées jusqu'à nouvel ordre !,3,0
,library-time,On peut arrêter de chuchoter !,3,0
no-slang,,Nouvelle règle : Non à la vulgarité ! A chaque fois qu'un joueur prononce un gros mot il ou elle boit $ gorgées !,3,0
,no-slang,On peut de nouveau prononcer des gros mots !,3,0
give-up-glass-to-right,,Tout le monde abandonne son verre pour prendre celui de son ou sa voisine de droite !,3,0
,give-up-glass-to-right,Chacun reprend son verre !,3,0
slow-motion,,Nouvelle règle ! Exprimez-vous au ralenti !,3,0
,slow-motion,Vous pouvez de nouveau parler normalement !,3,0
only-questions,,Nouvelle règle ! On peut uniquement s'adresser à quelqu'un d'autre par une question !,3,0
,only-questions,Vous n'êtes plus obligé de vous adresser à quelqu'un par une question !,3,0
everyone-lisps,,Dans la peau de Sophie Favier ! On est tous obligés de zozoter jusqu'à nouvel ordre !,3,0
,everyone-lisps,Arrêter de zozoter (sauf ceux qui font pas exprès),3,0
heads-tails-rule,,"Nouvelle règle ! On peut maintenant rejouer ses gorgées à pile ou face. Si on gagne on ne boit pas, si on perd on boit double",3,0
,heads-tails-rule,Vous ne pouvez plus rejouer vos gorgées à pile ou face !,3,0
spin-each-song,,"A partir de maintenant dès qu'une chanson s'arrête faites un tour sur vous même, le dernier joueur boit $ gorgées",3,0
,spin-each-song,Arrêtons les tours sur nous-mêmes,3,0
scapegoat,,"Chacun choisit son souffre-douleur, toutes les gorgées destinées à l'un iront à l'autre, les gorgées ne sont transférées qu'une seule fois",3,0
,scapegoat,Plus de souffre-douleur !,3,0
dont-touch-head,,Interdiction formelle de se toucher les cheveux ou le visage ! $ gorgées à chaque toucher,3,0
,dont-touch-head,Vous pouvez de nouveau vous tripoter la tête,3,0
dont-touch-table,,Il est maintenant interdit de toucher la table sous peine de $ gorgées,3,0
,dont-touch-table,Vous pouvez de nouveau toucher la table,3,0
no-receiving,,Nouvelle règle : interdit de recevoir un objet de la part d'un autre joueur. Sentence : $ gorgées pour le receveur,3,0
,no-receiving,Vous pouvez de nouveau recevoir des objets des autres joueurs,3,0
dab-man,,"Nouveau virus pour tout le monde, faites un dab après avoir bu. Sinon ça sera une gorgée de plus",3,0
,dab-man,Règle du dab terminée !,3,0
hum-man,,"Pour tout le monde : commencez toutes vos phrases par ""euuuhhhhh"", que ça dure au moins 3 secondes. $ gorgées à chaque manque",3,0
,hum-man,"Vous pouvez tous arrêter de dire ""euuuuuuhhhh"" à chaque début de phrase ",3,0
lastname,,Soyez polis ! Adressez vous les uns aux autres par Mr ou Mme suivi du nom de famille. $ gorgées à chaque manque,3,0
,lastname,Vous pouvez de nouveau vous adresser les uns aux autres par votre surnom habituel,3,0
laser-game,,"Règle du laser : tout joueur qui a son verre à moins d'un doigt du bord de la table boit $ gorgées. Quand un joueur crie ""laser"", plus personne ne peut toucher son verre",3,0
,laser-game,Règle du laser terminée,3,0
malotru,,"Jeu du malotru ! %s, fais un doigt (et pas ""mets"") à un joueur, qui boira 2 gorgées et deviendra le malotru, ainsi de suite ..",3,1
,malotru,Jeu terminé ! Le dernier malotru en jeu boit $ gorgées,3,0
,,"Ce qui rime avec ""inx"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les noms de pizzas connus"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Ce qu'on peut faire pour guérir une gueule de bois"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les adjectifs qui collent à %s"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,2
,,"Les mots/expressions synonymes de ""pénis"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"Les mots/expressions synonymes de ""vagin"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"Les mots/expressions synonymes de ""se rendre ivre"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"Les mots/expressions synonymes de ""prostituée"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"Les mots/expressions synonymes de ""faire l'amour"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"Les mots/expressions synonymes de ""anus"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"Les mots/expressions synonymes de ""se mastur*er"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les ex de %s"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,2
,,"""Les choses que %s aime par dessus tout"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,2
,,"""Les choses que %s ne supporte pas"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,2
,,"""Les critères de sélection d'un partenaire sexuel pour %s"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,2
,,"""Les handicapés célèbres"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les films français vraiment à chier"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les marques de whisky"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les nains de Blanche-Neige"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les titres de chanson de Patrick Sébastien"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les personnages des Simpson"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les nombres impairs entre 324 et 332"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les insultes qui se disent dans la haute société"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les tue-l'amour"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les personnages de South Park"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les zones érogènes chez une femme"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"Les mots qui riment avec ""ouille"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"Les mots qui riment avec ""nar"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"Les insultes finissant par ""asse"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les pokémons"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les personnages de Dragon Ball Z"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les personnages du Seigneur des Anneaux"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les doigts de la main"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"Les synonymes de ""nichon"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
,,"""Les personnages de Harry Potter"", le joueur qui répète ou n'a plus d'idée boit $ gorgées ! %s commence",4,1
